200405,060009,00000000,-system,sys,town tax report: 0 0 0 0 0 -Exp : 1361230 
200405,084350,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084350,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084351,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084352,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084353,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084353,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084354,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084355,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084355,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084356,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084356,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084357,c5d1ed98,MAX225,get  0cfa3d7800000000 
200405,084357,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084357,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084358,6c847fb3,ALAINPASSARD,sel,Hestia 14512  04c02b00480a0212 
200405,084358,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084359,d1086cb3,SHIBANG2,get  0fb3000000000000 
200405,084359,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084359,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084400,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084401,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084402,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084402,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084403,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084403,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084404,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084404,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084405,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084406,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084406,12725fbb,PAPATINHU1,get  0fb3000000000000 
200405,084406,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084407,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084408,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084408,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084409,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084409,12725fbb,PAPATINHU,get  01a43d0200000000 
200405,084410,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084410,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084410,123dd08f,LIPE9775,get  01a43d0200000000 
200405,084411,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084412,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084412,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084413,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084413,123dd08f,LIPE9776,get  019d000000000000 
200405,084413,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084414,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084414,d1086cb3,SHIBANG2,get  04bf2b00480f020c 
200405,084415,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084415,6c847fb3,ALAINPASSARD,sel,Hestia 12712  08972b0148190218 
200405,084416,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084416,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084417,6c847fb3,ALAINPASSARD,sel,Hestia 12712  08ab2b0048193c08 
200405,084417,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084417,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084417,12725fbb,PAPATINHU,get  0df82b004a033b00 
200405,084418,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084418,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084419,123dd08f,LIPE9775,get  019c000000000000 
200405,084419,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084419,d1086cb3,SHIBANG2,get  02b9000000000000 
200405,084420,c5d1ed98,MAX221,get  01a43d0200000000 
200405,084420,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084420,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084421,123dd08f,LIPE9775,get  0cfa3d7800000000 
200405,084421,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084421,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084422,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084422,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084423,6c847fb3,ALAINPASSARD,sel,Hestia 14512  05472b0048190218 
200405,084423,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084424,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084425,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084426,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084426,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084427,12725fbb,PAPATINHU,get  01a43d0200000000 
200405,084427,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084427,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084428,12725fbb,PAPATINHU1,get  01a43d0200000000 
200405,084428,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084428,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084429,c5d1ed98,MAX221,get  01a3000000000000 
200405,084429,c5d1ed98,MAX221,get  01a4000000000000 
200405,084429,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084430,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084431,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084431,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084432,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084432,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084433,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084434,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084434,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084435,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084435,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084436,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084437,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084437,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084438,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084438,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084439,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084440,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084441,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084441,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084442,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084442,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084443,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084444,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084445,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084445,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084446,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084446,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084447,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084448,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084449,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084449,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084450,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084451,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084451,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084452,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084452,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084453,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084453,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084454,123dd08f,LIPE9776,etc,use silver coin 4026 - 8335498, 9335498 
200405,084454,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084454,d1086cb3,SHIBANG1,get  01a33d0200000000 
200405,084454,d1086cb3,SHIBANG1,get  01a43d0200000000 
200405,084455,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084455,123dd08f,LIPE9776,etc,use silver coin 4026 - 9335498, 10335498 
200405,084456,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084456,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084457,c5d1ed98,MAX225,get  0fb4000000000000 
200405,084457,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084458,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084458,123dd08f,LIPE9776,get  01a3000000000000 
200405,084458,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084459,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084500,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084500,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084501,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084502,123dd08f,LIPE9776,etc,use silver coin 4026 - 10335498, 11335498 
200405,084502,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084502,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084503,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084503,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084504,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084504,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084505,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084506,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084506,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084507,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084507,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084508,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084509,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084510,123dd08f,LIPE9775,get  0cfa3d7800000000 
200405,084510,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084510,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084511,c5d1ed98,MAX225,get  0fb4000000000000 
200405,084511,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084512,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084512,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084513,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084514,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084514,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084515,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084516,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084516,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084517,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084517,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084518,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084518,12725fbb,PAPATINHU,get  019c3d0200000000 
200405,084519,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084519,d1086cb3,SHIBANG2,get  0fba2b0400000000 
200405,084519,a3e4c5a8,LOLDEDO,Player with weapon has just attacked from a distance 
200405,084519,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084520,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084520,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084521,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084522,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084522,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084523,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084524,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084524,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084525,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084525,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084526,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084527,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084527,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084528,b5bb008f,ZEEH962,etc,PK MOB killer:Batorero(380,0) killed:Hurricane(358,150) kingdom:0 war:0 
200405,084528,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084528,123dd08f,LIPE9775,get  019d000000000000 
200405,084528,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084529,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084529,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084531,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084531,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084532,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084533,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084533,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084534,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084535,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084535,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084536,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084537,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084537,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084538,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084538,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084539,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084539,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084540,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084541,12725fbb,PAPATINHU1,get  0fb3000000000000 
200405,084541,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084541,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084542,12725fbb,PAPATINHU,get  01a4000000000000 
200405,084542,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084543,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084543,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084544,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084545,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084545,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084546,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084546,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084548,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084548,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084549,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084549,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084550,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084551,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084551,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084552,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084552,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084553,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084553,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084554,12725fbb,PAPATINHU,get  01a33d0200000000 
200405,084554,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084555,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084555,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084556,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084557,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084557,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084558,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084559,b5bb008f,ZEEH962,etc,PK MOB killer:Batorero(380,0) killed:Hurricane(358,150) kingdom:0 war:0 
200405,084559,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084559,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084559,d1086cb3,SHIBANG2,get  0fb3000000000000 
200405,084559,c5d1ed98,MAX225,get  01a43d0200000000 
200405,084600,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084600,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084601,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084601,12725fbb,PAPATINHU,get  01a4000000000000 
200405,084601,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084602,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084603,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084604,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084605,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084605,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084606,d1086cb3,SHIBANG1,get  01a43d0200000000 
200405,084606,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084606,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084607,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084607,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084608,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084609,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084609,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084610,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084610,123dd08f,LIPE9775,get  0df82b014a030209 
200405,084610,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084611,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084611,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084612,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084612,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084614,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084614,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084615,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084615,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084616,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084617,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084617,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084618,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084618,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084620,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084620,123dd08f,LIPE9775,get  0fbb2b0400000000 
200405,084620,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084621,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084621,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084622,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084622,12725fbb,PAPATINHU1,get  0fb3000000000000 
200405,084623,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084623,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084624,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084624,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084625,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084625,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084626,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084627,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084628,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084628,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084629,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084629,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084629,12725fbb,PAPATINHU,get  01a33d0200000000 
200405,084630,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084631,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084631,123dd08f,LIPE9778,sta,143.208.61.18 56080A92F76146D8AA05CD93CEDEA2C9 42 - 0 -1795938677 (1192) 
200405,084631,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084632,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084632,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084633,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084633,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084634,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084635,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084635,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084636,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084637,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084637,123dd08f,LIPE9778,etc,townspeople 11-43:0 86:1 28:1 
200405,084637,123dd08f,LIPE9778,sta,Login char:FALA300 exp:3422902234 level:388 conn:42 money:2224436, store:14962500 
200405,084637,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084638,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084639,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084639,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084640,c5d1ed98,MAX221,get  08892b0149123c08 
200405,084641,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084641,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084642,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084642,123dd08f,LIPE9776,get  01a33d0200000000 
200405,084642,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084643,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084643,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084644,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084645,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084645,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084646,12725fbb,PAPATINHU,get  0fb4000000000000 
200405,084646,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084646,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084647,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,084648,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,084649,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
